Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Maldives,MDV,SEAR,UMC,2026,3,0_4,
Maldives,MDV,SEAR,UMC,2026,2,65+,
Madagascar,MDG,AFR,LIC,2026,1,0_4,
Maldives,MDV,SEAR,UMC,2026,2,5_14,
Maldives,MDV,SEAR,UMC,2026,1,65+,
Maldives,MDV,SEAR,UMC,2026,1,5_14,
Maldives,MDV,SEAR,UMC,2026,1,15_64,
Maldives,MDV,SEAR,UMC,2026,4,15_64,
Maldives,MDV,SEAR,UMC,2026,2,15_64,
Maldives,MDV,SEAR,UMC,2026,1,0_4,
Malaysia,MYS,WPR,UMC,2026,4,0_4,
Malaysia,MYS,WPR,UMC,2026,3,0_4,
Malaysia,MYS,WPR,UMC,2026,2,0_4,
Malaysia,MYS,WPR,UMC,2026,4,65+,
Malaysia,MYS,WPR,UMC,2026,1,0_4,
Malaysia,MYS,WPR,UMC,2026,4,5_14,
Malaysia,MYS,WPR,UMC,2026,3,65+,
Maldives,MDV,SEAR,UMC,2026,2,0_4,
Madagascar,MDG,AFR,LIC,2026,2,5_14,
Madagascar,MDG,AFR,LIC,2026,4,65+,
Madagascar,MDG,AFR,LIC,2026,4,15_64,
Lithuania,LTU,EUR,HIC,2026,1,0_4,0
Lithuania,LTU,EUR,HIC,2026,4,65+,3
Lithuania,LTU,EUR,HIC,2026,3,5_14,0
Lithuania,LTU,EUR,HIC,2026,2,65+,4
Lithuania,LTU,EUR,HIC,2026,2,0_4,0
Lithuania,LTU,EUR,HIC,2026,1,15_64,1
Liechtenstein,LIE,EUR,HIC,2026,4,5_14,0
Liechtenstein,LIE,EUR,HIC,2026,3,65+,0
Liechtenstein,LIE,EUR,HIC,2026,4,65+,0
Liechtenstein,LIE,EUR,HIC,2026,2,15_64,0
Liechtenstein,LIE,EUR,HIC,2026,4,15_64,0
Liechtenstein,LIE,EUR,HIC,2026,1,5_14,0
Liechtenstein,LIE,EUR,HIC,2026,3,5_14,0
Lithuania,LTU,EUR,HIC,2026,3,15_64,1
Liechtenstein,LIE,EUR,HIC,2026,3,0_4,0
Liechtenstein,LIE,EUR,HIC,2026,1,15_64,0
Liechtenstein,LIE,EUR,HIC,2026,4,0_4,0
Liechtenstein,LIE,EUR,HIC,2026,3,15_64,0
Liechtenstein,LIE,EUR,HIC,2026,1,0_4,0
Liechtenstein,LIE,EUR,HIC,2026,2,65+,0
Liechtenstein,LIE,EUR,HIC,2026,2,5_14,0
Liechtenstein,LIE,EUR,HIC,2026,2,0_4,0
Libya,LBY,EMR,UMC,2026,4,5_14,
Libya,LBY,EMR,UMC,2026,4,0_4,
Libya,LBY,EMR,UMC,2026,3,5_14,
Libya,LBY,EMR,UMC,2026,3,0_4,
Libya,LBY,EMR,UMC,2026,2,5_14,
Libya,LBY,EMR,UMC,2026,2,0_4,
Liechtenstein,LIE,EUR,HIC,2026,1,65+,0
Mali,MLI,AFR,LIC,2026,1,5_14,
Lithuania,LTU,EUR,HIC,2026,3,65+,3
Lithuania,LTU,EUR,HIC,2026,3,0_4,0
Madagascar,MDG,AFR,LIC,2026,3,65+,
Madagascar,MDG,AFR,LIC,2026,3,15_64,
Madagascar,MDG,AFR,LIC,2026,2,65+,
Madagascar,MDG,AFR,LIC,2026,2,15_64,
Madagascar,MDG,AFR,LIC,2026,1,65+,
Madagascar,MDG,AFR,LIC,2026,1,15_64,
Luxembourg,LUX,EUR,HIC,2026,4,65+,
Luxembourg,LUX,EUR,HIC,2026,3,65+,
Luxembourg,LUX,EUR,HIC,2026,2,65+,
Luxembourg,LUX,EUR,HIC,2026,1,65+,
Luxembourg,LUX,EUR,HIC,2026,4,5_14,
Luxembourg,LUX,EUR,HIC,2026,4,0_4,
Luxembourg,LUX,EUR,HIC,2026,3,5_14,
Lithuania,LTU,EUR,HIC,2026,1,5_14,0
Luxembourg,LUX,EUR,HIC,2026,3,0_4,
Luxembourg,LUX,EUR,HIC,2026,2,0_4,
Luxembourg,LUX,EUR,HIC,2026,1,5_14,
Luxembourg,LUX,EUR,HIC,2026,1,0_4,
Luxembourg,LUX,EUR,HIC,2026,4,15_64,
Luxembourg,LUX,EUR,HIC,2026,3,15_64,
Luxembourg,LUX,EUR,HIC,2026,2,15_64,
Luxembourg,LUX,EUR,HIC,2026,1,15_64,
Lithuania,LTU,EUR,HIC,2026,4,15_64,0
Lithuania,LTU,EUR,HIC,2026,2,5_14,0
Lithuania,LTU,EUR,HIC,2026,2,15_64,1
Lithuania,LTU,EUR,HIC,2026,1,65+,5
Lithuania,LTU,EUR,HIC,2026,4,5_14,0
Lithuania,LTU,EUR,HIC,2026,4,0_4,0
Luxembourg,LUX,EUR,HIC,2026,2,5_14,
Mali,MLI,AFR,LIC,2026,2,0_4,
Mali,MLI,AFR,LIC,2026,2,5_14,
Mali,MLI,AFR,LIC,2026,3,0_4,
Mayotte,MYT,AFR,,2026,4,65+,
Mayotte,MYT,AFR,,2026,1,15_64,
Mayotte,MYT,AFR,,2026,3,65+,
Mayotte,MYT,AFR,,2026,2,65+,
Mayotte,MYT,AFR,,2026,1,65+,
Mauritius,MUS,AFR,UMC,2026,4,5_14,
Mauritius,MUS,AFR,UMC,2026,4,15_64,
Mauritius,MUS,AFR,UMC,2026,4,0_4,
Mauritius,MUS,AFR,UMC,2026,3,5_14,
Mauritius,MUS,AFR,UMC,2026,3,15_64,
Mauritius,MUS,AFR,UMC,2026,2,5_14,
Mauritius,MUS,AFR,UMC,2026,2,15_64,
Mauritius,MUS,AFR,UMC,2026,2,0_4,
Mayotte,MYT,AFR,,2026,2,15_64,
Mauritius,MUS,AFR,UMC,2026,1,5_14,
Mauritius,MUS,AFR,UMC,2026,3,0_4,
Mauritius,MUS,AFR,UMC,2026,1,0_4,
Mauritius,MUS,AFR,UMC,2026,4,65+,
Mauritius,MUS,AFR,UMC,2026,3,65+,
Mauritius,MUS,AFR,UMC,2026,2,65+,
Mauritius,MUS,AFR,UMC,2026,1,65+,
Mauritania,MRT,AFR,LMC,2026,4,15_64,
Mauritania,MRT,AFR,LMC,2026,2,15_64,
Mauritania,MRT,AFR,LMC,2026,4,5_14,
Mauritania,MRT,AFR,LMC,2026,4,0_4,
Mauritania,MRT,AFR,LMC,2026,3,15_64,
Mauritania,MRT,AFR,LMC,2026,3,5_14,
Mauritania,MRT,AFR,LMC,2026,2,5_14,
Mauritius,MUS,AFR,UMC,2026,1,15_64,
Mauritania,MRT,AFR,LMC,2026,1,15_64,
Mayotte,MYT,AFR,,2026,3,15_64,
Mayotte,MYT,AFR,,2026,1,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2026,2,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2026,3,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2026,1,65+,
Mexico,MEX,AMR,UMC,2026,4,5_14,0
Mexico,MEX,AMR,UMC,2026,4,15_64,0
Mexico,MEX,AMR,UMC,2026,3,65+,1
Mexico,MEX,AMR,UMC,2026,4,0_4,0
Mexico,MEX,AMR,UMC,2026,1,5_14,0
Mexico,MEX,AMR,UMC,2026,2,15_64,2
Mexico,MEX,AMR,UMC,2026,1,65+,3
Mexico,MEX,AMR,UMC,2026,1,15_64,7
Mayotte,MYT,AFR,,2026,4,15_64,
Mexico,MEX,AMR,UMC,2026,1,0_4,0
Mexico,MEX,AMR,UMC,2026,3,5_14,0
Mexico,MEX,AMR,UMC,2026,3,0_4,0
Mexico,MEX,AMR,UMC,2026,2,65+,2
Mexico,MEX,AMR,UMC,2026,3,15_64,0
Mexico,MEX,AMR,UMC,2026,2,5_14,0
Mexico,MEX,AMR,UMC,2026,2,0_4,0
Mayotte,MYT,AFR,,2026,4,5_14,
Mayotte,MYT,AFR,,2026,4,0_4,
Mayotte,MYT,AFR,,2026,3,5_14,
Mayotte,MYT,AFR,,2026,3,0_4,
Mayotte,MYT,AFR,,2026,2,5_14,
Mayotte,MYT,AFR,,2026,2,0_4,
Mayotte,MYT,AFR,,2026,1,5_14,
Mexico,MEX,AMR,UMC,2026,4,65+,1
Micronesia (Federated States of),FSM,WPR,LMC,2026,3,15_64,
Mauritania,MRT,AFR,LMC,2026,2,0_4,
Mauritania,MRT,AFR,LMC,2026,4,65+,
Marshall Islands,MHL,WPR,UMC,2026,1,5_14,
Marshall Islands,MHL,WPR,UMC,2026,1,15_64,
Marshall Islands,MHL,WPR,UMC,2026,4,15_64,
Marshall Islands,MHL,WPR,UMC,2026,3,0_4,
Marshall Islands,MHL,WPR,UMC,2026,1,0_4,
Malta,MLT,EUR,HIC,2026,4,5_14,
Malta,MLT,EUR,HIC,2026,3,5_14,
Malta,MLT,EUR,HIC,2026,2,5_14,
Malta,MLT,EUR,HIC,2026,1,5_14,
Malta,MLT,EUR,HIC,2026,4,65+,1
Malta,MLT,EUR,HIC,2026,3,65+,3
Malta,MLT,EUR,HIC,2026,2,65+,1
Malta,MLT,EUR,HIC,2026,4,15_64,
Marshall Islands,MHL,WPR,UMC,2026,1,65+,
Malta,MLT,EUR,HIC,2026,4,0_4,
Malta,MLT,EUR,HIC,2026,3,0_4,
Malta,MLT,EUR,HIC,2026,2,15_64,
Malta,MLT,EUR,HIC,2026,2,0_4,
Malta,MLT,EUR,HIC,2026,1,65+,2
Malta,MLT,EUR,HIC,2026,1,15_64,
Malta,MLT,EUR,HIC,2026,1,0_4,
Mali,MLI,AFR,LIC,2026,4,15_64,
Mali,MLI,AFR,LIC,2026,3,15_64,
Mali,MLI,AFR,LIC,2026,2,15_64,
Mali,MLI,AFR,LIC,2026,1,15_64,
Mali,MLI,AFR,LIC,2026,4,5_14,
Mali,MLI,AFR,LIC,2026,4,0_4,
Mali,MLI,AFR,LIC,2026,3,5_14,
Malta,MLT,EUR,HIC,2026,3,15_64,
Mauritania,MRT,AFR,LMC,2026,1,5_14,
Marshall Islands,MHL,WPR,UMC,2026,2,0_4,
Marshall Islands,MHL,WPR,UMC,2026,2,5_14,
Mauritania,MRT,AFR,LMC,2026,3,65+,
Mauritania,MRT,AFR,LMC,2026,3,0_4,
Mauritania,MRT,AFR,LMC,2026,2,65+,
Mauritania,MRT,AFR,LMC,2026,1,65+,
Mauritania,MRT,AFR,LMC,2026,1,0_4,
Martinique,MTQ,AMR,,2026,4,65+,
Martinique,MTQ,AMR,,2026,4,5_14,
Martinique,MTQ,AMR,,2026,4,15_64,
Martinique,MTQ,AMR,,2026,3,65+,
Martinique,MTQ,AMR,,2026,3,5_14,
Martinique,MTQ,AMR,,2026,3,15_64,
Martinique,MTQ,AMR,,2026,2,65+,
Martinique,MTQ,AMR,,2026,2,5_14,
Marshall Islands,MHL,WPR,UMC,2026,2,15_64,
Martinique,MTQ,AMR,,2026,2,15_64,
Martinique,MTQ,AMR,,2026,1,5_14,
Martinique,MTQ,AMR,,2026,1,15_64,
Martinique,MTQ,AMR,,2026,4,0_4,
Martinique,MTQ,AMR,,2026,3,0_4,
Martinique,MTQ,AMR,,2026,2,0_4,
Martinique,MTQ,AMR,,2026,1,0_4,
Marshall Islands,MHL,WPR,UMC,2026,4,65+,
Marshall Islands,MHL,WPR,UMC,2026,4,5_14,
Marshall Islands,MHL,WPR,UMC,2026,4,0_4,
Marshall Islands,MHL,WPR,UMC,2026,3,65+,
Marshall Islands,MHL,WPR,UMC,2026,3,5_14,
Marshall Islands,MHL,WPR,UMC,2026,3,15_64,
Marshall Islands,MHL,WPR,UMC,2026,2,65+,
Martinique,MTQ,AMR,,2026,1,65+,
Saint Lucia,LCA,AMR,UMC,2026,2,65+,0
Niger,NER,AFR,LIC,2026,4,15_64,
Niger,NER,AFR,LIC,2026,1,5_14,
Republic of Moldova,MDA,EUR,UMC,2026,1,5_14,0
Republic of Moldova,MDA,EUR,UMC,2026,1,0_4,0
Republic of Korea,KOR,WPR,HIC,2026,4,5_14,
Republic of Korea,KOR,WPR,HIC,2026,4,0_4,
Republic of Korea,KOR,WPR,HIC,2026,3,5_14,
Republic of Korea,KOR,WPR,HIC,2026,3,0_4,
Republic of Korea,KOR,WPR,HIC,2026,2,5_14,
Republic of Korea,KOR,WPR,HIC,2026,2,0_4,
Republic of Korea,KOR,WPR,HIC,2026,1,5_14,
Republic of Korea,KOR,WPR,HIC,2026,1,0_4,
Republic of Korea,KOR,WPR,HIC,2026,4,65+,
Republic of Korea,KOR,WPR,HIC,2026,3,65+,
Republic of Korea,KOR,WPR,HIC,2026,2,65+,
Republic of Korea,KOR,WPR,HIC,2026,1,65+,
Republic of Korea,KOR,WPR,HIC,2026,4,15_64,
Republic of Korea,KOR,WPR,HIC,2026,3,15_64,
Republic of Korea,KOR,WPR,HIC,2026,2,15_64,
Republic of Korea,KOR,WPR,HIC,2026,1,15_64,
Qatar,QAT,EMR,HIC,2026,4,65+,
Qatar,QAT,EMR,HIC,2026,4,5_14,
Qatar,QAT,EMR,HIC,2026,3,65+,
Qatar,QAT,EMR,HIC,2026,3,5_14,
Qatar,QAT,EMR,HIC,2026,2,65+,
Qatar,QAT,EMR,HIC,2026,2,5_14,
Qatar,QAT,EMR,HIC,2026,1,65+,
Qatar,QAT,EMR,HIC,2026,4,0_4,
Qatar,QAT,EMR,HIC,2026,1,5_14,
Republic of Moldova,MDA,EUR,UMC,2026,2,15_64,0
Republic of Moldova,MDA,EUR,UMC,2026,2,65+,0
Republic of Moldova,MDA,EUR,UMC,2026,4,0_4,0
Republic of Moldova,MDA,EUR,UMC,2026,4,5_14,0
R�union,REU,AFR,,2026,2,65+,
R�union,REU,AFR,,2026,1,65+,
Romania,ROU,EUR,HIC,2026,4,15_64,0
Romania,ROU,EUR,HIC,2026,3,5_14,0
Romania,ROU,EUR,HIC,2026,2,65+,3
Romania,ROU,EUR,HIC,2026,1,65+,2
Romania,ROU,EUR,HIC,2026,1,15_64,0
Romania,ROU,EUR,HIC,2026,4,5_14,0
Romania,ROU,EUR,HIC,2026,4,0_4,0
Romania,ROU,EUR,HIC,2026,1,5_14,0
Romania,ROU,EUR,HIC,2026,1,0_4,0
Romania,ROU,EUR,HIC,2026,4,65+,0
Romania,ROU,EUR,HIC,2026,3,65+,0
Qatar,QAT,EMR,HIC,2026,3,0_4,
Romania,ROU,EUR,HIC,2026,3,15_64,0
Romania,ROU,EUR,HIC,2026,2,0_4,0
Romania,ROU,EUR,HIC,2026,2,5_14,0
Romania,ROU,EUR,HIC,2026,2,15_64,0
Republic of Moldova,MDA,EUR,UMC,2026,4,15_64,0
Republic of Moldova,MDA,EUR,UMC,2026,2,0_4,0
Republic of Moldova,MDA,EUR,UMC,2026,1,15_64,0
Republic of Moldova,MDA,EUR,UMC,2026,4,65+,0
Republic of Moldova,MDA,EUR,UMC,2026,3,0_4,0
Republic of Moldova,MDA,EUR,UMC,2026,3,65+,0
Republic of Moldova,MDA,EUR,UMC,2026,2,5_14,0
Republic of Moldova,MDA,EUR,UMC,2026,3,5_14,0
Republic of Moldova,MDA,EUR,UMC,2026,3,15_64,0
Republic of Moldova,MDA,EUR,UMC,2026,1,65+,0
Romania,ROU,EUR,HIC,2026,3,0_4,0
Qatar,QAT,EMR,HIC,2026,2,0_4,
Qatar,QAT,EMR,HIC,2026,1,0_4,
Qatar,QAT,EMR,HIC,2026,4,15_64,
Portugal,PRT,EUR,HIC,2026,1,0_4,0
Portugal,PRT,EUR,HIC,2026,3,0_4,0
Portugal,PRT,EUR,HIC,2026,2,65+,4
Poland,POL,EUR,HIC,2026,4,65+,0
Poland,POL,EUR,HIC,2026,4,5_14,0
Poland,POL,EUR,HIC,2026,3,15_64,0
Poland,POL,EUR,HIC,2026,1,65+,0
Poland,POL,EUR,HIC,2026,1,5_14,0
Poland,POL,EUR,HIC,2026,3,5_14,0
Poland,POL,EUR,HIC,2026,3,0_4,0
Poland,POL,EUR,HIC,2026,4,0_4,0
Poland,POL,EUR,HIC,2026,3,65+,0
Poland,POL,EUR,HIC,2026,2,15_64,0
Portugal,PRT,EUR,HIC,2026,3,5_14,0
Poland,POL,EUR,HIC,2026,1,0_4,0
Poland,POL,EUR,HIC,2026,2,65+,0
Poland,POL,EUR,HIC,2026,2,5_14,0
Poland,POL,EUR,HIC,2026,2,0_4,0
Poland,POL,EUR,HIC,2026,1,15_64,0
Pitcairn,PCN,WPR,,2026,4,5_14,
Pitcairn,PCN,WPR,,2026,3,65+,
Pitcairn,PCN,WPR,,2026,3,5_14,
Pitcairn,PCN,WPR,,2026,2,65+,
Pitcairn,PCN,WPR,,2026,2,5_14,
Pitcairn,PCN,WPR,,2026,1,65+,
Pitcairn,PCN,WPR,,2026,1,5_14,
Pitcairn,PCN,WPR,,2026,4,0_4,
Pitcairn,PCN,WPR,,2026,3,0_4,
Poland,POL,EUR,HIC,2026,4,15_64,0
R�union,REU,AFR,,2026,3,65+,
Portugal,PRT,EUR,HIC,2026,1,15_64,2
Portugal,PRT,EUR,HIC,2026,1,65+,11
Qatar,QAT,EMR,HIC,2026,3,15_64,
Qatar,QAT,EMR,HIC,2026,2,15_64,
Qatar,QAT,EMR,HIC,2026,1,15_64,
Puerto Rico,PRI,AMR,HIC,2026,4,65+,
Puerto Rico,PRI,AMR,HIC,2026,3,65+,
Puerto Rico,PRI,AMR,HIC,2026,3,0_4,
Puerto Rico,PRI,AMR,HIC,2026,2,65+,
Puerto Rico,PRI,AMR,HIC,2026,1,65+,
Puerto Rico,PRI,AMR,HIC,2026,1,0_4,
Puerto Rico,PRI,AMR,HIC,2026,3,15_64,
Puerto Rico,PRI,AMR,HIC,2026,1,15_64,
Puerto Rico,PRI,AMR,HIC,2026,4,5_14,
Puerto Rico,PRI,AMR,HIC,2026,4,0_4,
Portugal,PRT,EUR,HIC,2026,3,65+,11
Puerto Rico,PRI,AMR,HIC,2026,3,5_14,
Puerto Rico,PRI,AMR,HIC,2026,2,0_4,
Puerto Rico,PRI,AMR,HIC,2026,1,5_14,
Puerto Rico,PRI,AMR,HIC,2026,4,15_64,
Puerto Rico,PRI,AMR,HIC,2026,2,15_64,
Portugal,PRT,EUR,HIC,2026,4,5_14,0
Portugal,PRT,EUR,HIC,2026,3,15_64,0
Portugal,PRT,EUR,HIC,2026,1,5_14,0
Portugal,PRT,EUR,HIC,2026,4,15_64,0
Portugal,PRT,EUR,HIC,2026,2,5_14,0
Portugal,PRT,EUR,HIC,2026,4,0_4,0
Portugal,PRT,EUR,HIC,2026,2,0_4,0
Portugal,PRT,EUR,HIC,2026,2,15_64,0
Portugal,PRT,EUR,HIC,2026,4,65+,6
Puerto Rico,PRI,AMR,HIC,2026,2,5_14,
R�union,REU,AFR,,2026,4,65+,
R�union,REU,AFR,,2026,1,15_64,
R�union,REU,AFR,,2026,2,0_4,
Saint Helena,SHN,AFR,,2026,4,0_4,
Saint Helena,SHN,AFR,,2026,4,15_64,
Saint Barthelemy,BLM,AMR,,2026,4,65+,
Saint Barthelemy,BLM,AMR,,2026,4,5_14,
Saint Barthelemy,BLM,AMR,,2026,3,65+,
Saint Barthelemy,BLM,AMR,,2026,3,5_14,
Saint Barthelemy,BLM,AMR,,2026,2,65+,
Saint Barthelemy,BLM,AMR,,2026,2,5_14,
Saint Barthelemy,BLM,AMR,,2026,1,65+,
Saint Barthelemy,BLM,AMR,,2026,1,5_14,
Saint Barthelemy,BLM,AMR,,2026,4,0_4,
Saint Barthelemy,BLM,AMR,,2026,3,0_4,
Saint Barthelemy,BLM,AMR,,2026,2,0_4,
Saint Helena,SHN,AFR,,2026,1,15_64,
Saint Barthelemy,BLM,AMR,,2026,1,0_4,
Saint Barthelemy,BLM,AMR,,2026,3,15_64,
Saint Barthelemy,BLM,AMR,,2026,2,15_64,
Saint Barthelemy,BLM,AMR,,2026,1,15_64,
Saba,XCA,AMR,,2026,4,65+,
Saba,XCA,AMR,,2026,4,5_14,
Saba,XCA,AMR,,2026,3,65+,
Saba,XCA,AMR,,2026,3,5_14,
Saba,XCA,AMR,,2026,2,65+,
Saba,XCA,AMR,,2026,2,5_14,
Saba,XCA,AMR,,2026,1,65+,
Saba,XCA,AMR,,2026,1,5_14,
Saba,XCA,AMR,,2026,4,0_4,
Saba,XCA,AMR,,2026,3,0_4,
Saint Barthelemy,BLM,AMR,,2026,4,15_64,
Saba,XCA,AMR,,2026,2,0_4,
Saint Helena,SHN,AFR,,2026,2,15_64,
Saint Helena,SHN,AFR,,2026,1,0_4,
Saint Lucia,LCA,AMR,UMC,2026,2,5_14,0
Saint Lucia,LCA,AMR,UMC,2026,2,15_64,0
Saint Kitts and Nevis,KNA,AMR,HIC,2026,4,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,4,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,3,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,2,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,2,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,0_4,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,4,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,3,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,2,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,4,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,15_64,
Saint Helena,SHN,AFR,,2026,3,15_64,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,3,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,2,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,65+,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,1,5_14,
Saint Helena,SHN,AFR,,2026,4,65+,
Saint Helena,SHN,AFR,,2026,4,5_14,
Saint Helena,SHN,AFR,,2026,3,65+,
Saint Helena,SHN,AFR,,2026,3,5_14,
Saint Helena,SHN,AFR,,2026,3,0_4,
Saint Helena,SHN,AFR,,2026,2,65+,
Saint Helena,SHN,AFR,,2026,2,5_14,
Saint Helena,SHN,AFR,,2026,2,0_4,
Saint Helena,SHN,AFR,,2026,1,65+,
Saint Helena,SHN,AFR,,2026,1,5_14,
Saint Kitts and Nevis,KNA,AMR,HIC,2026,3,5_14,
Pitcairn,PCN,WPR,,2026,2,0_4,
Saba,XCA,AMR,,2026,1,0_4,
Saba,XCA,AMR,,2026,3,15_64,
Rwanda,RWA,AFR,LIC,2026,2,65+,
Rwanda,RWA,AFR,LIC,2026,1,65+,
Russian Federation,RUS,EUR,HIC,2026,4,5_14,
Russian Federation,RUS,EUR,HIC,2026,1,5_14,
Russian Federation,RUS,EUR,HIC,2026,4,0_4,
Russian Federation,RUS,EUR,HIC,2026,3,5_14,
Russian Federation,RUS,EUR,HIC,2026,3,0_4,
Russian Federation,RUS,EUR,HIC,2026,2,5_14,
Russian Federation,RUS,EUR,HIC,2026,2,0_4,
Russian Federation,RUS,EUR,HIC,2026,1,0_4,
Russian Federation,RUS,EUR,HIC,2026,4,15_64,
Russian Federation,RUS,EUR,HIC,2026,3,15_64,
Russian Federation,RUS,EUR,HIC,2026,2,15_64,
Rwanda,RWA,AFR,LIC,2026,3,65+,
Russian Federation,RUS,EUR,HIC,2026,1,15_64,
Russian Federation,RUS,EUR,HIC,2026,3,65+,
Russian Federation,RUS,EUR,HIC,2026,2,65+,
Russian Federation,RUS,EUR,HIC,2026,1,65+,
R�union,REU,AFR,,2026,4,5_14,
R�union,REU,AFR,,2026,4,15_64,
R�union,REU,AFR,,2026,3,5_14,
R�union,REU,AFR,,2026,3,0_4,
R�union,REU,AFR,,2026,2,5_14,
R�union,REU,AFR,,2026,2,15_64,
R�union,REU,AFR,,2026,4,0_4,
R�union,REU,AFR,,2026,1,5_14,
R�union,REU,AFR,,2026,3,15_64,
R�union,REU,AFR,,2026,1,0_4,
Russian Federation,RUS,EUR,HIC,2026,4,65+,
Saba,XCA,AMR,,2026,4,15_64,
Rwanda,RWA,AFR,LIC,2026,4,65+,
Rwanda,RWA,AFR,LIC,2026,2,15_64,
Saba,XCA,AMR,,2026,2,15_64,
Saba,XCA,AMR,,2026,1,15_64,
Ryu Kyu Islands,XX4,,,2026,4,65+,
Ryu Kyu Islands,XX4,,,2026,4,5_14,
Ryu Kyu Islands,XX4,,,2026,4,0_4,
Ryu Kyu Islands,XX4,,,2026,3,5_14,
Ryu Kyu Islands,XX4,,,2026,3,0_4,
Ryu Kyu Islands,XX4,,,2026,2,65+,
Ryu Kyu Islands,XX4,,,2026,2,5_14,
Ryu Kyu Islands,XX4,,,2026,2,0_4,
Ryu Kyu Islands,XX4,,,2026,1,5_14,
Ryu Kyu Islands,XX4,,,2026,1,0_4,
Ryu Kyu Islands,XX4,,,2026,4,15_64,
Rwanda,RWA,AFR,LIC,2026,1,15_64,
Ryu Kyu Islands,XX4,,,2026,3,15_64,
Ryu Kyu Islands,XX4,,,2026,1,15_64,
Ryu Kyu Islands,XX4,,,2026,3,65+,
Ryu Kyu Islands,XX4,,,2026,1,65+,
Rwanda,RWA,AFR,LIC,2026,4,5_14,
Rwanda,RWA,AFR,LIC,2026,4,15_64,
Rwanda,RWA,AFR,LIC,2026,3,5_14,
Rwanda,RWA,AFR,LIC,2026,3,0_4,
Rwanda,RWA,AFR,LIC,2026,2,5_14,
Rwanda,RWA,AFR,LIC,2026,2,0_4,
Rwanda,RWA,AFR,LIC,2026,1,5_14,
Rwanda,RWA,AFR,LIC,2026,4,0_4,
Rwanda,RWA,AFR,LIC,2026,1,0_4,
Rwanda,RWA,AFR,LIC,2026,3,15_64,
Ryu Kyu Islands,XX4,,,2026,2,15_64,
Niger,NER,AFR,LIC,2026,1,0_4,
Pitcairn,PCN,WPR,,2026,1,0_4,
Pitcairn,PCN,WPR,,2026,4,15_64,
Norway,NOR,EUR,HIC,2026,3,5_14,
Norway,NOR,EUR,HIC,2026,2,5_14,
Norway,NOR,EUR,HIC,2026,1,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2026,4,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2026,3,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2026,2,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2026,1,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2026,4,65+,
Northern Mariana Islands,MNP,WPR,HIC,2026,4,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2026,3,65+,
Northern Mariana Islands,MNP,WPR,HIC,2026,3,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2026,2,65+,
Northern Mariana Islands,MNP,WPR,HIC,2026,2,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2026,1,65+,
Northern Mariana Islands,MNP,WPR,HIC,2026,1,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2026,4,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2026,3,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2026,2,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2026,1,5_14,
North Macedonia,MKD,EUR,UMC,2026,4,5_14,
North Macedonia,MKD,EUR,UMC,2026,4,0_4,
North Macedonia,MKD,EUR,UMC,2026,3,5_14,
North Macedonia,MKD,EUR,UMC,2026,3,0_4,
North Macedonia,MKD,EUR,UMC,2026,2,5_14,
North Macedonia,MKD,EUR,UMC,2026,2,0_4,
North Macedonia,MKD,EUR,UMC,2026,1,5_14,
North Macedonia,MKD,EUR,UMC,2026,4,15_64,
Norway,NOR,EUR,HIC,2026,4,5_14,
Norway,NOR,EUR,HIC,2026,1,15_64,
Norway,NOR,EUR,HIC,2026,2,15_64,
Norway,NOR,EUR,HIC,2026,2,65+,
Oman,OMN,EMR,HIC,2026,3,0_4,
Oman,OMN,EMR,HIC,2026,2,0_4,
